ΗΜΕΡΟΜΗΝΙΑ ΥΠΟΒΟΛΗΣ ΑΙΤΗΣΗΣ,AΡΙΘΜΟΣ ΜΗΤΡΩΟΥ ΑΔΕΙΩΝ,ΗΜΕΡΟΜΗΝΙΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ,ΔΗΜΟΣ,ΜΕΓΙΣΤΗ ΙΣΧΥΣ (MW),ΤΕΧΝΟΛΟΓΙΑ,ΜΗΝΑΣ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΕΒΔΟΜΑΔΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΕΒΔΟΜΑΔΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΕΒΔΟΜΑΔΕΣ
2018-03-13 00:00:00,ΑΔ-04297,2020-01-22 00:00:00,2045-01-22 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΟΡΧΟΜΕΝΟΥ,0.78,ΜΥΗΕ,2020-01,2020-03,22,97,300,1304
2007-10-10 00:00:00,ΑΔ-04268,2020-01-22 00:00:00,2045-01-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,105.6,ΑΙΟΛΙΚΑ ,2020-01,2020-03,147,641,300,1304
2018-03-08 00:00:00,ΑΔ-03981,2020-01-22 00:00:00,2045-01-22 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΕΛΑΣΣΟΝΑΣ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-03,22,97,300,1304
2018-03-09 00:00:00,ΑΔ-03972,2020-01-22 00:00:00,2045-01-22 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΑΣ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-03,22,97,300,1304
2018-03-08 00:00:00,ΑΔ-03973,2020-01-22 00:00:00,2045-01-22 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΣΕΡΒΙΩΝ - ΒΕΛΒΕΝΤΟΥ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-03,22,97,300,1304
2018-03-08 00:00:00,ΑΔ-03974,2020-01-22 00:00:00,2045-01-22 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ & ΣΕΡΒΙΩΝ - ΒΕΛΒΕΝΤΟΥ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-03,22,97,300,1304
2017-12-11 00:00:00,ΑΔ-03975,2020-01-22 00:00:00,2045-01-22 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΩΚΙΔΑΣ,ΔΕΛΦΩΝ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-03,25,110,300,1304
2017-03-10 00:00:00,ΑΔ-03976,2020-01-22 00:00:00,2045-01-22 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-03,34,149,300,1304
2007-10-10 00:00:00,ΑΔ-03980,2020-01-22 00:00:00,2045-01-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,30.0,ΑΙΟΛΙΚΑ ,2020-01,2020-03,147,641,300,1304
2018-06-11 00:00:00,ΑΔ-03985,2020-01-22 00:00:00,2045-01-22 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΑΛΙΑΡΤΟΥ,18.0,ΑΙΟΛΙΚΑ,2020-01,2020-03,19,84,300,1304
2017-12-11 00:00:00,ΑΔ-03991,2020-01-29 00:00:00,2045-01-29 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΛΑΓΚΑΔΑ,1.997,ΒΙΟΑΕΡΙΟ,2020-01,2020-04,25,111,300,1304
2017-12-11 00:00:00,ΑΔ-03990,2020-01-29 00:00:00,2045-01-29 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΗΜΑΘΙΑΣ,ΑΛΕΞΑΝΔΡΕΙΑΣ,3.0,ΒΙΟΑΕΡΙΟ,2020-01,2020-04,25,111,300,1304
2007-10-10 00:00:00,ΑΔ-03984,2020-01-29 00:00:00,2045-01-29 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,8.4,ΑΙΟΛΙΚΑ ,2020-01,2020-04,147,642,300,1304
2007-10-10 00:00:00,ΑΔ-03983,2020-01-29 00:00:00,2045-01-29 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,6.9,ΑΙΟΛΙΚΑ ,2020-01,2020-04,147,642,300,1304
2007-10-10 00:00:00,ΑΔ-03982,2020-01-29 00:00:00,2045-01-29 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,8.4,ΑΙΟΛΙΚΑ ,2020-01,2020-04,147,642,300,1304
2012-06-11 00:00:00,ΑΔ-04006,2020-01-29 00:00:00,2045-01-29 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΩΚΙΔΑΣ,ΔΩΡΙΔΟΣ,0.73,ΜΥΗΕ,2020-01,2020-04,91,398,300,1304
2011-02-08 00:00:00,ΑΔ-04005,2020-01-29 00:00:00,2045-01-29 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,2.7,ΑΙΟΛΙΚΑ,2020-01,2020-04,107,468,300,1304
2017-12-11 00:00:00,ΑΔ-03992,2020-01-30 00:00:00,2045-01-30 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΚΟΝΙΤΣΑΣ,0.418,ΜΥΗΕ,2020-01,2020-04,25,111,300,1304
2018-03-12 00:00:00,ΑΔ-03994,2020-01-30 00:00:00,2045-01-30 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΚΟΝΙΤΣΑΣ,0.55,ΜΥΗΕ,2020-01,2020-04,22,98,300,1304
2017-12-11 00:00:00,ΑΔ-03993,2020-01-30 00:00:00,2045-01-30 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΚΟΝΙΤΣΑΣ,0.44,ΜΥΗΕ,2020-01,2020-04,25,111,300,1304
2018-06-11 00:00:00,ΑΔ-03996,2020-02-06 00:00:00,2045-02-06 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,30.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-05,19,86,300,1304
2018-06-11 00:00:00,ΑΔ-04002,2020-02-06 00:00:00,2045-02-06 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-05,19,86,300,1304
2018-06-11 00:00:00,ΑΔ-03997,2020-02-06 00:00:00,2045-02-06 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,30.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-05,19,86,300,1304
2008-08-07 00:00:00,ΑΔ-04230,2020-02-06 00:00:00,2045-02-06 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ & ΑΡΓΟΛΙΔΑΣ,ΤΡΙΠΟΛΗΣ & ΑΡΓΟΥΣ - ΜΥΚΗΝΩΝ,44.0,ΑΙΟΛΙΚΑ ,2020-02,2020-05,137,600,300,1304
2018-06-11 00:00:00,ΑΔ-04001,2020-02-06 00:00:00,2045-02-06 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΕΜΜΑΝΟΥΗΛ ΠΑΠΠΑ,20.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-05,19,86,300,1304
2018-06-11 00:00:00,ΑΔ-04000,2020-02-06 00:00:00,2045-02-06 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,20.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-05,19,86,300,1304
2010-04-12 00:00:00,ΑΔ-04010,2020-02-06 00:00:00,2045-02-06 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΤΡΙΠΟΛΗΣ,32.0,ΑΙΟΛΙΚΑ,2020-02,2020-05,117,512,300,1304
2018-06-11 00:00:00,ΑΔ-03998,2020-02-06 00:00:00,2045-02-06 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,20.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-05,19,86,300,1304
2018-06-11 00:00:00,ΑΔ-03999,2020-02-06 00:00:00,2045-02-06 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ,60.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-05,19,86,300,1304
2017-03-10 00:00:00,ΑΔ-04013,2020-02-10 00:00:00,2045-02-10 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ & ΑΛΙΑΡΤΟΥ,3.0,ΑΙΟΛΙΚΑ,2020-02,2020-06,35,152,300,1304
2018-06-04 00:00:00,ΑΔ-04066,2020-02-10 00:00:00,2020-02-10 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΛΑΡΙΣΑΙΩΝ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-06,20,88,0,0
2011-04-11 00:00:00,ΑΔ-04003,2020-02-10 00:00:00,2045-02-10 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ,ΠΑΤΡΕΩΝ,1.1,ΜΥΗΕ,2020-02,2020-06,106,461,300,1304
2018-06-04 00:00:00,ΑΔ-04067,2020-02-10 00:00:00,2020-02-10 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΤΥΡΝΑΒΟΥ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-06,20,88,0,0
2016-12-09 00:00:00,ΑΔ-04024,2020-02-10 00:00:00,2045-02-10 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,0.8,ΑΙΟΛΙΚΑ,2020-02,2020-06,38,165,300,1304
2017-03-10 00:00:00,ΑΔ-04011,2020-02-10 00:00:00,2045-02-10 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ & ΘΗΒΑΙΩΝ,3.0,ΑΙΟΛΙΚΑ,2020-02,2020-06,35,152,300,1304
2017-03-10 00:00:00,ΑΔ-04012,2020-02-10 00:00:00,2045-02-10 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,3.0,ΑΙΟΛΙΚΑ,2020-02,2020-06,35,152,300,1304
2017-03-10 00:00:00,ΑΔ-04014,2020-02-10 00:00:00,2045-02-10 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΑΛΙΑΡΤΟΥ,2.35,ΑΙΟΛΙΚΑ,2020-02,2020-06,35,152,300,1304
2018-06-11 00:00:00,ΑΔ-04020,2020-02-11 00:00:00,2045-02-11 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,3.6,ΑΙΟΛΙΚΑ,2020-02,2020-06,20,87,300,1304
2018-06-11 00:00:00,ΑΔ-04019,2020-02-11 00:00:00,2045-02-11 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,3.6,ΑΙΟΛΙΚΑ,2020-02,2020-06,20,87,300,1304
2018-06-11 00:00:00,ΑΔ-04021,2020-02-11 00:00:00,2045-02-11 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,3.6,ΑΙΟΛΙΚΑ,2020-02,2020-06,20,87,300,1304
2018-09-10 00:00:00,ΑΔ-04009,2020-02-11 00:00:00,2045-02-11 00:00:00,ΗΠΕΙΡΟΥ,ΠΡΕΒΕΖΗΣ,ΖΗΡΟΥ,2.13,ΜΥΗΕ,2020-02,2020-06,17,74,300,1304
2018-09-10 00:00:00,ΑΔ-04008,2020-02-11 00:00:00,2045-02-11 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΔΩΔΩΝΗΣ,2.465,ΜΥΗΕ,2020-02,2020-06,17,74,300,1304
2018-03-12 00:00:00,ΑΔ-04007,2020-02-11 00:00:00,2045-02-11 00:00:00,ΗΠΕΙΡΟΥ,ΘΕΣΠΡΩΤΙΑΣ,ΦΙΛΙΑΤΩΝ,5.0,ΜΥΗΕ,2020-02,2020-06,23,100,300,1304
2018-06-11 00:00:00,ΑΔ-04079,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΘΕΣΠΩΤΙΑΣ & ΠΡΕΒΕΖΑΣ,ΗΓΟΥΜΕΝΙΤΣΑΣ & ΠΑΡΓΑΣ,12.524,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04078,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ,10.019,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04080,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ,10.019,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04077,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ,10.019,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04081,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ,10.019,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04082,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ,10.019,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-08 00:00:00,ΑΔ-04036,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ & ΦΩΚΙΔΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ & ΔΕΛΦΩΝ,16.8,ΑΙΟΛΙΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-07 00:00:00,ΑΔ-04037,2020-02-18 00:00:00,2045-02-18 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΝΕΑΣ ΖΙΧΝΗΣ,19.6,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-12 00:00:00,ΑΔ-04116,2020-02-18 00:00:00,2045-02-18 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΤΡΙΚΑΛΩΝ,ΜΕΤΕΩΡΩΝ,0.76,ΜΥΗΕ,2020-02,2020-07,20,88,300,1304
2018-06-12 00:00:00,ΑΔ-04117,2020-02-18 00:00:00,2045-02-18 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΤΡΙΚΑΛΩΝ,ΜΕΤΕΩΡΩΝ,1.6,ΜΥΗΕ,2020-02,2020-07,20,88,300,1304
2018-06-12 00:00:00,ΑΔ-04118,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΒΟΡΕΙΩΝ ΤΖΟΥΜΕΡΚΩΝ,1.55,ΜΥΗΕ,2020-02,2020-07,20,88,300,1304
2018-06-08 00:00:00,ΑΔ-04034,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,12.6,ΑΙΟΛΙΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-08 00:00:00,ΑΔ-04033,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,8.4,ΑΙΟΛΙΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-07 00:00:00,ΑΔ-04076,2020-02-18 00:00:00,2045-02-18 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΝΕΑΣ ΖΙΧΝΗΣ,14.8,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2017-03-10 00:00:00,ΑΔ-04246,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΑΛΙΑΡΤΟΥ,2.99,ΑΙΟΛΙΚΑ,2020-02,2020-07,35,153,300,1304
2017-03-10 00:00:00,ΑΔ-04247,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΑΛΙΑΡΤΟΥ,2.99,ΑΙΟΛΙΚΑ,2020-02,2020-07,35,153,300,1304
2018-06-08 00:00:00,ΑΔ-04274,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,33.6,ΑΙΟΛΙΚΑ,2020-02,2020-07,20,88,300,1304
2018-09-06 00:00:00,ΑΔ-04115,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΠΩΓΩΝΙΟΥ,0.9,ΜΥΗΕ,2020-02,2020-07,17,75,300,1304
2018-06-07 00:00:00,ΑΔ-04075,2020-02-18 00:00:00,2045-02-18 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΝΕΑΣ ΖΙΧΝΗΣ,18.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04112,2020-02-18 00:00:00,2045-02-18 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΤΡΙΚΑΛΩΝ,ΜΕΤΕΩΡΩΝ,4.295,ΜΥΗΕ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04059,2020-02-18 00:00:00,2045-02-18 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΟΡΕΣΤΙΔΟΣ,14.992,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04058,2020-02-18 00:00:00,2045-02-18 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΟΡΕΣΤΙΔΟΣ,14.992,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-08 00:00:00,ΑΔ-04073,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΩΚΙΔΑΣ,ΔΩΡΙΔΑΣ,3.0,ΑΙΟΛΙΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04060,2020-02-18 00:00:00,2045-02-18 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΟΡΕΣΤΙΔΟΣ,14.992,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04061,2020-02-18 00:00:00,2045-02-18 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΟΡΕΣΤΙΔΟΣ & ΚΑΣΤΟΡΙΑΣ,14.992,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04062,2020-02-18 00:00:00,2045-02-18 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΔΙΔΥΜΟΤΕΙΧΟΥ,11.277,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-07 00:00:00,ΑΔ-04041,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΘΙΩΤΙΔΑΣ,ΔΟΜΟΚΟΥ,7.99632,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04056,2020-02-18 00:00:00,2045-02-18 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΟΡΕΣΤΙΔΟΣ,14.992,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-07 00:00:00,ΑΔ-04040,2020-02-18 00:00:00,2045-02-18 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΛΑΡΙΣΑΙΩΝ,7.99632,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04064,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΘΕΣΠΩΤΙΑΣ,ΗΓΟΥΜΕΝΙΤΣΑΣ ,12.524,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-07 00:00:00,ΑΔ-04065,2020-02-18 00:00:00,2020-02-18 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΛΑΡΙΣΑΙΩΝ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,0,0
2018-06-11 00:00:00,ΑΔ-04055,2020-02-18 00:00:00,2045-02-18 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΟΡΕΣΤΙΔΟΣ & ΚΑΣΤΟΡΙΑΣ,14.992,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-07 00:00:00,ΑΔ-04039,2020-02-18 00:00:00,2045-02-18 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΝΕΑΣ ΖΙΧΝΗΣ,14.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-08 00:00:00,ΑΔ-04035,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,2.99,ΑΙΟΛΙΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-07 00:00:00,ΑΔ-04038,2020-02-18 00:00:00,2045-02-18 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΝΕΑΣ ΖΙΧΝΗΣ,9.8,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04063,2020-02-18 00:00:00,2045-02-18 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ,10.019,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
