ΗΜΕΡΟΜΗΝΙΑ ΥΠΟΒΟΛΗΣ ΑΙΤΗΣΗΣ,AΡΙΘΜΟΣ ΜΗΤΡΩΟΥ ΑΔΕΙΩΝ,ΗΜΕΡΟΜΗΝΙΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ,ΔΗΜΟΣ,ΜΕΓΙΣΤΗ ΙΣΧΥΣ (MW),ΤΕΧΝΟΛΟΓΙΑ,ΜΗΝΑΣ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΕΒΔΟΜΑΔΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΕΒΔΟΜΑΔΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΕΒΔΟΜΑΔΕΣ
2001-02-19 00:00:00,ΑΔ-00185,2001-12-04 00:00:00,2026-12-04 00:00:00,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΣΑΜΟΥ,ΙΚΑΡΙΑΣ,0.84,ΑΙΟΛΙΚΑ ,2001-12,2001-49,9,41,299,1304
2001-02-19 00:00:00,ΑΔ-00206,2001-12-04 00:00:00,2026-12-04 00:00:00,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΚΥΚΛΑΔΩΝ,ΜΥΚΟΝΟΥ,1.8,ΑΙΟΛΙΚΑ ,2001-12,2001-49,9,41,299,1304
2001-02-15 00:00:00,ΑΔ-00207,2001-12-04 00:00:00,2026-12-04 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,4.0,ΑΙΟΛΙΚΑ ,2001-12,2001-49,9,41,299,1304
2001-02-19 00:00:00,ΑΔ-00223,2001-12-12 00:00:00,2026-12-04 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΜΕΣΣΗΝΙΑΣ,ΜΕΛΙΓΑΛΑ,5.0,ΒΙΟΜΑΖΑ,2001-12,2001-50,9,42,299,1303
2001-02-19 00:00:00,ΑΔ-00232,2001-12-27 00:00:00,2040-05-28 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,6.0,ΑΙΟΛΙΚΑ ,2001-12,2001-52,10,44,461,2004
2001-02-19 00:00:00,ΑΔ-00275,2001-12-27 00:00:00,2026-12-27 00:00:00,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΚΥΚΛΑΔΩΝ,ΘΗΡΑΣ,1.32,ΑΙΟΛΙΚΑ ,2001-12,2001-52,10,44,299,1304
2001-02-19 00:00:00,ΑΔ-00339,2002-07-18 00:00:00,2027-07-18 00:00:00,ΚΡΗΤΗΣ,ΛΑΣΙΘΙΟΥ,ΙΕΡΑΠΕΤΡΑΣ,3.0,ΑΙΟΛΙΚΑ ,2002-07,2002-28,16,73,299,1304
2001-02-19 00:00:00,ΑΔ-00502,2003-05-28 00:00:00,2028-05-28 00:00:00,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,16.2,ΑΙΟΛΙΚΑ ,2003-05,2003-21,27,118,300,1304
2001-02-19 00:00:00,ΑΔ-00518,2003-05-28 00:00:00,2028-05-28 00:00:00,ΑΤΤΙΚΗΣ,ΑΤΤΙΚΗΣ,ΛΑΥΡΕΩΤΙΚΗΣ,1.0,ΑΙΟΛΙΚΑ ,2003-05,2003-21,27,118,300,1304
2003-05-12 00:00:00,ΑΔ-00628,2004-02-10 00:00:00,2029-02-10 00:00:00,ΝΟΤΙΟΥ ΑΙΓΑΙΟΥ,ΚΥΚΛΑΔΩΝ,ΜΥΚΟΝΟΥ,1.8,ΑΙΟΛΙΚΑ ,2004-02,2004-06,9,39,300,1304
2002-07-24 00:00:00,ΑΔ-00652,2004-03-04 00:00:00,2029-03-04 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ,ΚΑΛΑΒΡΥΤΩΝ,20.7,ΑΙΟΛΙΚΑ ,2004-03,2004-09,19,84,299,1304
2003-05-12 00:00:00,ΑΔ-00664,2004-02-10 00:00:00,2029-02-10 00:00:00,ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,ΣΑΜΟΥ,ΣΑΜΟΥ,0.6,ΑΙΟΛΙΚΑ ,2004-02,2004-06,9,39,300,1304
2002-08-14 00:00:00,ΑΔ-00724,2004-07-21 00:00:00,2029-07-21 00:00:00,ΙΟΝΙΩΝ ΝΗΣΙΩΝ,ΚΕΦ/ΝΙΑΣ,ΚΕΦΑΛΟΝΙΑΣ,9.2,ΑΙΟΛΙΚΑ ,2004-07,2004-29,23,101,299,1304
2004-04-26 00:00:00,ΑΔ-00729,2004-09-24 00:00:00,2029-09-24 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΝΑΥΠΛΙΕΩΝ,38.0,ΑΙΟΛΙΚΑ ,2004-09,2004-38,4,21,299,1304
2004-01-30 00:00:00,ΑΔ-00806,2005-06-08 00:00:00,2030-06-08 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΙΝΤΙΚΗΣ,23.1,ΑΙΟΛΙΚΑ ,2005-06,2005-23,16,70,299,1304
2003-05-21 00:00:00,ΑΔ-00812,2005-06-08 00:00:00,2030-06-08 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΤΡΙΠΟΛΗΣ,7.2,ΑΙΟΛΙΚΑ ,2005-06,2005-23,24,107,299,1304
2003-04-04 00:00:00,ΑΔ-00848,2005-09-06 00:00:00,2030-09-06 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ,ΠΑΤΡΕΩΝ - ΑΙΓΙΑΛΕΙΑΣ,30.6,ΑΙΟΛΙΚΑ ,2005-09,2005-36,29,126,299,1304
2005-03-18 00:00:00,ΑΔ-00895,2006-02-10 00:00:00,2031-02-10 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,17.6,ΑΙΟΛΙΚΑ ,2006-02,2006-06,10,47,299,1304
2005-05-31 00:00:00,ΑΔ-00896,2006-02-10 00:00:00,2031-02-10 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,9.0,ΑΙΟΛΙΚΑ ,2006-02,2006-06,8,36,299,1304
2005-05-17 00:00:00,ΑΔ-00897,2006-02-10 00:00:00,2031-02-10 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΡΜΙΟΝΙΔΑΣ,8.8,ΑΙΟΛΙΚΑ ,2006-02,2006-06,8,38,299,1304
2005-04-27 00:00:00,ΑΔ-00902,2006-03-21 00:00:00,2031-03-21 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΤΡΙΠΟΛΗΣ,26.4,ΑΙΟΛΙΚΑ ,2006-03,2006-12,10,46,299,1304
2005-08-01 00:00:00,ΑΔ-00928,2006-04-14 00:00:00,2031-04-14 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΑΡΓΟΥΣ - ΜΥΚΗΝΩΝ,20.0,ΑΙΟΛΙΚΑ ,2006-04,2006-15,8,36,299,1304
2005-04-01 00:00:00,ΑΔ-00936,2006-05-16 00:00:00,2031-05-16 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ,2.64,ΑΙΟΛΙΚΑ ,2006-05,2006-20,13,58,299,1304
2003-12-30 00:00:00,ΑΔ-00955,2006-06-13 00:00:00,2031-06-13 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,5.4,ΑΙΟΛΙΚΑ ,2006-06,2006-24,29,128,299,1304
2005-11-04 00:00:00,ΑΔ-00977,2006-08-22 00:00:00,2031-08-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,30.0,ΑΙΟΛΙΚΑ ,2006-08,2006-34,9,41,299,1304
2005-11-04 00:00:00,ΑΔ-00978,2006-08-22 00:00:00,2031-08-22 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΤΡΙΠΟΛΗΣ,31.5,ΑΙΟΛΙΚΑ ,2006-08,2006-34,9,41,299,1304
2005-09-02 00:00:00,ΑΔ-00982,2006-10-16 00:00:00,2031-10-16 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,1.8,ΑΙΟΛΙΚΑ ,2006-10,2006-42,13,58,299,1304
2005-11-23 00:00:00,ΑΔ-00996,2006-10-16 00:00:00,2031-10-16 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΒΟΡΕΙΑΣ ΚΥΝΟΥΡΙΑΣ,16.0,ΑΙΟΛΙΚΑ ,2006-10,2006-42,10,46,299,1304
2005-09-15 00:00:00,ΑΔ-01027,2006-10-27 00:00:00,2031-10-27 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ - ΗΛΕΙΑΣ,ΕΡΥΜΑΝΘΟΥ - ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,38.0,ΑΙΟΛΙΚΑ ,2006-10,2006-43,13,58,299,1304
2005-09-16 00:00:00,ΑΔ-01051,2007-06-25 00:00:00,2022-06-25 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΑΝΑΤΟΛΙΚΗΣ ΜΑΝΗΣ,4.2,ΑΙΟΛΙΚΑ ,2007-06,2007-26,21,92,180,782
2009-10-12 00:00:00,ΑΔ-01926,2010-10-04 00:00:00,2035-10-04 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΕΥΡΥΤΑΝΙΑΣ,ΑΓΡΑΦΩΝ,29.4,ΑΙΟΛΙΚΑ,2010-10,2010-40,11,51,299,1304
2010-02-10 00:00:00,ΑΔ-02076,2010-10-14 00:00:00,2035-10-14 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΕΥΡΥΤΑΝΙΑΣ,ΚΑΡΠΕΝΗΣΙΟΥ,1.194,ΜΥΗΕ,2010-10,2010-41,8,35,299,1304
2009-10-12 00:00:00,ΑΔ-02229,2010-10-27 00:00:00,2035-10-27 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΕΥΡΥΤΑΝΙΑΣ,ΑΓΡΑΦΩΝ,29.4,ΑΙΟΛΙΚΑ,2010-10,2010-43,12,54,299,1304
2008-10-10 00:00:00,ΑΔ-02329,2010-12-22 00:00:00,2035-12-22 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,24.0,ΑΙΟΛΙΚΑ,2010-12,2010-51,26,114,299,1304
2010-04-09 00:00:00,ΑΔ-02668,2011-06-30 00:00:00,2036-06-30 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΚΑΡΔΙΤΣΑΣ,ΑΡΓΙΘΕΑΣ,20.0,ΑΙΟΛΙΚΑ,2011-06,2011-26,14,63,300,1304
2010-10-07 00:00:00,ΑΔ-02686,2011-07-15 00:00:00,2036-07-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,"ΑΛΙΑΡΤΟΥ–ΘΕΣΠΙΕΩΝ, ΟΡΧΟΜΕΝΟΥ",1.724,ΦΩΤΟΒΟΛΤΑΪΚΑ,2011-07,2011-28,9,40,300,1304
2011-02-10 00:00:00,ΑΔ-03082,2012-01-19 00:00:00,2037-01-19 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,"ΒΟΙΟΥ, ΚΟΖΑΝΗΣ, ΕΟΡΔΑΙΑΣ",50.0,ΑΙΟΛΙΚΑ,2012-01,2012-03,11,49,300,1304
2009-04-10 00:00:00,ΑΔ-03108,2012-02-15 00:00:00,2037-02-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΩΚΙΔΑΣ,ΔΩΡΙΔΟΣ,15.0,ΑΙΟΛΙΚΑ,2012-02,2012-07,34,148,300,1304
2009-06-09 00:00:00,ΑΔ-03188,2012-04-23 00:00:00,2037-04-23 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΟΒΑΣ - ΑΝΤΙΚΥΡΑΣ,13.2,ΑΙΟΛΙΚΑ,2012-04,2012-17,34,149,299,1304
2004-06-02 00:00:00,ΑΔ-03337,2013-08-02 00:00:00,2038-08-02 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,36.0,ΑΙΟΛΙΚΑ,2013-08,2013-30,109,478,299,1304
2012-09-10 00:00:00,ΑΔ-03356,2013-12-06 00:00:00,2038-12-06 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΑΣ,39.2,ΑΙΟΛΙΚΑ,2013-12,2013-48,14,64,299,1304
2012-09-10 00:00:00,ΑΔ-03357,2013-12-06 00:00:00,2038-12-06 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΑΣ ΑΕΤΟΥ ΑΜΥΝΤΑΙΟΥ,39.2,ΑΙΟΛΙΚΑ,2013-12,2013-48,14,64,299,1304
2013-06-10 00:00:00,ΑΔ-03374,2014-03-05 00:00:00,2039-03-05 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,6.6,ΑΙΟΛΙΚΑ,2014-03,2014-09,8,38,299,1304
2013-09-10 00:00:00,ΑΔ-03378,2014-04-14 00:00:00,2039-04-14 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,"ΚΟΖΑΝΗΣ,  ΣΕΡΒΙΩΝ - ΒΕΛΒΕΝΤΟΥ",30.0,ΑΙΟΛΙΚΑ,2014-04,2014-15,7,30,299,1304
2011-12-12 00:00:00,ΑΔ-03457,2014-12-18 00:00:00,2039-12-18 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,25.2,ΑΙΟΛΙΚΑ,2014-12,2014-50,36,157,299,1304
2016-06-10 00:00:00,ΑΔ-03571,2017-03-02 00:00:00,2042-03-02 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,27.5,ΑΙΟΛΙΚΑ,2017-03,2017-09,8,37,299,1304
2010-06-10 00:00:00,ΑΔ-03758,2019-01-24 00:00:00,2044-01-24 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΕΠΙΔΑΥΡΟΥ - ΝΑΥΠΛΙΕΩΝ,39.6,ΑΙΟΛΙΚΑ,2019-01,2019-03,103,450,299,1304
2011-08-10 00:00:00,ΑΔ-03801,2019-05-13 00:00:00,2044-05-13 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,20.0,ΑΙΟΛΙΚΑ,2019-05,2019-19,93,404,300,1304
2018-03-12 00:00:00,ΑΔ-03835,2019-10-18 00:00:00,2044-10-18 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,42.0,ΑΙΟΛΙΚΑ,2019-10,2019-41,19,83,300,1304
2018-03-12 00:00:00,ΑΔ-03839,2019-10-18 00:00:00,2044-10-18 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΚΟΜΟΤΗΝΗΣ,25.2,ΑΙΟΛΙΚΑ,2019-10,2019-41,19,83,300,1304
2016-06-13 00:00:00,ΑΔ-03889,2019-12-13 00:00:00,2044-12-13 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΩΒΑΣ - ΑΝΤΙΚΥΡΑΣ,3.0,ΑΙΟΛΙΚΑ,2019-12,2019-49,41,182,300,1304
2018-03-12 00:00:00,ΑΔ-03955,2020-01-15 00:00:00,2045-01-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-02,22,96,300,1304
2018-03-12 00:00:00,ΑΔ-03956,2020-01-15 00:00:00,2045-01-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-02,22,96,300,1304
2018-03-12 00:00:00,ΑΔ-03957,2020-01-15 00:00:00,2045-01-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,3.0,ΑΙΟΛΙΚΑ,2020-01,2020-02,22,96,300,1304
2018-03-12 00:00:00,ΑΔ-03958,2020-01-15 00:00:00,2045-01-15 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,2.625,ΑΙΟΛΙΚΑ,2020-01,2020-02,22,96,300,1304
2017-09-11 00:00:00,ΑΔ-03989,2020-01-15 00:00:00,2045-01-15 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΒΟΪΟΥ,0.78,ΜΥΗΕ,2020-01,2020-02,28,122,300,1304
2018-06-07 00:00:00,ΑΔ-04065,2020-02-18 00:00:00,2045-02-18 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΛΑΡΙΣΑΙΩΝ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-04 00:00:00,ΑΔ-04066,2020-02-10 00:00:00,2045-02-10 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΛΑΡΙΣΑΙΩΝ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-06,20,88,300,1304
2018-06-04 00:00:00,ΑΔ-04067,2020-02-10 00:00:00,2045-02-10 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΤΥΡΝΑΒΟΥ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-02,2020-06,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04071,2020-02-27 00:00:00,2045-02-27 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ,ΔΡΑΜΑΣ,ΚΑΤΩ ΝΕΥΡΟΚΟΠΙΟΥ & ΠΡΟΣΟΤΣΑΝΗΣ,3.0,ΑΙΟΛΙΚΑ,2020-02,2020-08,20,89,300,1304
2018-06-11 00:00:00,ΑΔ-04250,2020-04-09 00:00:00,2045-04-09 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,2.88,ΑΙΟΛΙΚΑ,2020-04,2020-14,21,95,299,1304
2018-03-12 00:00:00,ΑΔ-04259,2020-04-09 00:00:00,2045-04-09 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΩΒΑΣ - ΑΝΤΙΚΥΡΑΣ,21.0,ΑΙΟΛΙΚΑ,2020-04,2020-14,24,108,299,1304
2018-06-08 00:00:00,ΑΔ-04265,2020-04-24 00:00:00,2045-04-24 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,46.8,ΑΙΟΛΙΚΑ,2020-04,2020-16,22,98,299,1304
2018-06-08 00:00:00,ΑΔ-04267,2020-04-24 00:00:00,2045-04-24 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΚΑΡΔΙΤΣΑΣ & ΤΡΙΚΑΛΩΝ,ΑΡΓΙΘΕΑΣ & ΜΟΥΖΑΚΙΟΥ & ΠΥΛΗΣ,46.2,ΑΙΟΛΙΚΑ,2020-04,2020-16,22,98,299,1304
2018-12-07 00:00:00,ΑΔ-04273,2020-04-24 00:00:00,2045-04-24 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΚΟΡΙΝΘΙΑΣ,ΛΟΥΤΡΑΚΙΟΥ - ΑΓΙΩΝ ΘΕΟΔΩΡΩΝ,2.19,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-04,2020-16,16,72,299,1304
2018-06-08 00:00:00,ΑΔ-04274,2020-02-18 00:00:00,2045-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,35.0,ΑΙΟΛΙΚΑ,2020-02,2020-07,20,88,300,1304
2018-06-11 00:00:00,ΑΔ-04275,2020-05-12 00:00:00,2045-05-12 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,20.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-05,2020-19,23,100,299,1304
2018-06-11 00:00:00,ΑΔ-04280,2020-05-12 00:00:00,2045-05-12 00:00:00,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΣΕΡΒΙΩΝ,40.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-05,2020-19,23,100,299,1304
2008-02-11 00:00:00,ΑΔ-04282,2020-05-08 00:00:00,2045-05-08 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,33.6,ΑΙΟΛΙΚΑ ,2020-05,2020-18,146,638,299,1304
2008-02-11 00:00:00,ΑΔ-04283,2020-05-08 00:00:00,2045-05-08 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,46.2,ΑΙΟΛΙΚΑ ,2020-05,2020-18,146,638,299,1304
2018-06-08 00:00:00,ΑΔ-04300,2020-03-23 00:00:00,2045-03-23 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,12.4,ΑΙΟΛΙΚΑ,2020-03,2020-12,21,93,299,1304
2018-03-12 00:00:00,ΑΔ-04348,2020-10-15 00:00:00,2045-10-15 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΜΕΤΣΟΒΟΥ,9.9946,ΦΩΤΟΒΟΛΤΑΪΚΑ,2020-10,2020-41,31,135,299,1304
2006-01-26 00:00:00,ΑΔ-04354,2010-09-29 00:00:00,2035-09-29 00:00:00,ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ,ΑΧΑΙΑΣ,ΕΡΥΜΑΝΘΟΥ ΚΑΙ ΑΙΓΙΑΛΕΙΑΣ,15.0,ΑΙΟΛΙΚΑ ,2010-09,2010-39,56,243,299,1304
2018-06-12 00:00:00,ΑΔ-04356,2020-09-04 00:00:00,2045-09-04 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ,4.7,ΑΙΟΛΙΚΑ,2020-09,2020-35,26,116,299,1304
2018-03-12 00:00:00,ΑΔ-04358,2020-04-09 00:00:00,2045-04-09 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΒΟΙΩΤΙΑΣ,ΔΙΣΤΟΜΟΥ - ΑΡΑΧΩΒΑΣ - ΑΝΤΙΚΥΡΑΣ,33.0,ΑΙΟΛΙΚΑ,2020-04,2020-14,24,108,299,1304
2018-06-07 00:00:00,ΑΔ-04369,2020-11-19 00:00:00,2045-11-19 00:00:00,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΗΜΑΘΙΑΣ,ΝΑΟΥΣΑΣ,1.029,ΜΥΗΕ,2020-11,2020-46,29,128,299,1304
2019-12-04 00:00:00,ΑΔ-04374,2021-02-18 00:00:00,2046-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΘΙΩΤΙΔΑΣ,ΔΟΜΟΚΟΥ,8.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-02,2021-07,14,63,299,1304
